word,coefficient,abs_coef
zaynmalik,-0.15679362369323474,0.15679362369323474
buri,-0.15691974362252847,0.15691974362252847
shelli,-0.15699052341433495,0.15699052341433495
marketforc,-0.1570630640069623,0.1570630640069623
junk,-0.1572409483350114,0.1572409483350114
rome,-0.15733767356637976,0.15733767356637976
pic,-0.1574140999304362,0.1574140999304362
forex,-0.1577250617481941,0.1577250617481941
growingupblack,-0.15782908174399235,0.15782908174399235
newbi,-0.15800293405174687,0.15800293405174687
kiss,-0.1580695931097571,0.1580695931097571
rohnertparkdp,-0.1583019300869639,0.1583019300869639
newlyw,-0.15844745125364249,0.15844745125364249
shape,-0.15854648869271304,0.15854648869271304
dragon,-0.15874498390723837,0.15874498390723837
envwnum,-0.15880930408059685,0.15880930408059685
juliedicaro,-0.15880930408059685,0.15880930408059685
jdabenum,-0.15880930408059685,0.15880930408059685
nickcocofre,-0.15880930408059685,0.15880930408059685
pace,-0.1588624561421843,0.1588624561421843
format,-0.1588803765593138,0.1588803765593138
minut,-0.15892799020890125,0.15892799020890125
hope,-0.15900337245375878,0.15900337245375878
ty,-0.15913606051614948,0.15913606051614948
butterfing,-0.1591494255165798,0.1591494255165798
consist,-0.1592106792364254,0.1592106792364254
monday,-0.1593739148185608,0.1593739148185608
cell,-0.16011633964474234,0.16011633964474234
grandeur,-0.16035797789717274,0.16035797789717274
pllolz,-0.16041456509561566,0.16041456509561566
code,-0.160869058242225,0.160869058242225
kingdom,-0.1610716346014475,0.1610716346014475
conquest,-0.16164538111463578,0.16164538111463578
mishacollin,-0.16197170221100396,0.16197170221100396
sight,-0.16199516217298057,0.16199516217298057
design,-0.1620087911717297,0.1620087911717297
tell,-0.16203256107879305,0.16203256107879305
sunni,-0.162701811033185,0.162701811033185
gtfo,-0.1627596352872365,0.1627596352872365
blond,-0.16302594056250966,0.16302594056250966
playstat,-0.16312803382075555,0.16312803382075555
blizzhero,-0.1631649446479147,0.1631649446479147
vuitton,-0.16340147908631011,0.16340147908631011
purpos,-0.16352593404252602,0.16352593404252602
promis,-0.1635354375705718,0.1635354375705718
ml,-0.1636167954489355,0.1636167954489355
australian,-0.1636505551490283,0.1636505551490283
basi,-0.16366006027841712,0.16366006027841712
flower,-0.16383529939602165,0.16383529939602165
purs,-0.1638643570903395,0.1638643570903395
zarri,-0.16394333549917614,0.16394333549917614
buff,-0.16452767819459616,0.16452767819459616
band,-0.16457389684499982,0.16457389684499982
como,-0.16459096905218445,0.16459096905218445
visto,-0.16459096905218445,0.16459096905218445
bancodeseri,-0.16459096905218445,0.16459096905218445
marquei,-0.16459096905218445,0.16459096905218445
giveaway,-0.1647051108368154,0.1647051108368154
thief,-0.16478047258882428,0.16478047258882428
legion,-0.1649082775224126,0.1649082775224126
destin,-0.16492058683838637,0.16492058683838637
flawless,-0.16506531221572535,0.16506531221572535
militari,-0.16517027920296626,0.16517027920296626
nake,-0.16520079339215912,0.16520079339215912
keratin,-0.16555919261051538,0.16555919261051538
brazilian,-0.16555919261051538,0.16555919261051538
outlet,-0.1655951961692104,0.1655951961692104
yell,-0.1656823813391971,0.1656823813391971
wi,-0.16573722248062492,0.16573722248062492
poni,-0.1658698674486116,0.1658698674486116
mayan,-0.16609159392525333,0.16609159392525333
exit,-0.16639653774442112,0.16639653774442112
chemic,-0.16644433821859783,0.16644433821859783
groom,-0.1665522456526723,0.1665522456526723
cowboy,-0.16655905625592057,0.16655905625592057
isnt,-0.16668704970226175,0.16668704970226175
dystopian,-0.16693096511960576,0.16693096511960576
tablet,-0.1671041396263183,0.1671041396263183
fir,-0.16759460137441562,0.16759460137441562
whoop,-0.16769323433305983,0.16769323433305983
doll,-0.16804660427297977,0.16804660427297977
bff,-0.16829644960941584,0.16829644960941584
midnight,-0.1684141618922531,0.1684141618922531
fouseytub,-0.16904403176311797,0.16904403176311797
earbud,-0.16917248675450183,0.16917248675450183
nan,-0.16942983954209376,0.16942983954209376
lolol,-0.16944554131466424,0.16944554131466424
faux,-0.16945108604504572,0.16945108604504572
rest,-0.1696179890045087,0.1696179890045087
brought,-0.1696796413496276,0.1696796413496276
explain,-0.16993741857742384,0.16993741857742384
someon,-0.1700500496286114,0.1700500496286114
meekmil,-0.17019732830133602,0.17019732830133602
utv,-0.17020092741869836,0.17020092741869836
vega,-0.17034979509677073,0.17034979509677073
reactor,-0.1713874970709918,0.1713874970709918
encor,-0.17143865172248635,0.17143865172248635
oper,-0.1719104757093827,0.1719104757093827
brock,-0.17193779213360266,0.17193779213360266
showcas,-0.17209926597555417,0.17209926597555417
uh,-0.1722898102448058,0.1722898102448058
curs,-0.1727265632158258,0.1727265632158258
spell,-0.17286982509147816,0.17286982509147816
fact,-0.17365488466839582,0.17365488466839582
besid,-0.1736979359617978,0.1736979359617978
starv,-0.17372800210130382,0.17372800210130382
rori,-0.17400184740154864,0.17400184740154864
ear,-0.174120907124334,0.174120907124334
chat,-0.1744158799331635,0.1744158799331635
chip,-0.17486401141459978,0.17486401141459978
miner,-0.17526245815441152,0.17526245815441152
thisizbwright,-0.17539642736885094,0.17539642736885094
doublecup,-0.17539642736885094,0.17539642736885094
cheat,-0.17540662216600425,0.17540662216600425
apolog,-0.17580758858978932,0.17580758858978932
benefit,-0.17600221150531098,0.17600221150531098
gopdeb,-0.17641276527854155,0.17641276527854155
ensu,-0.17664312974620774,0.17664312974620774
dear,-0.17693573364468282,0.17693573364468282
intellig,-0.17712631675541304,0.17712631675541304
feelin,-0.1771921963141005,0.1771921963141005
wise,-0.17721926611112201,0.17721926611112201
mattson,-0.1772468468300538,0.1772468468300538
kall,-0.1772468468300538,0.1772468468300538
trailer,-0.17735306928387928,0.17735306928387928
oc,-0.1773547453570713,0.1773547453570713
poorli,-0.1773989742691833,0.1773989742691833
esh,-0.17756947049472177,0.17756947049472177
bestsel,-0.17790080281534074,0.17790080281534074
scoopit,-0.1781198259241944,0.1781198259241944
slam,-0.17841404944677672,0.17841404944677672
drew,-0.17858400105326477,0.17858400105326477
cc,-0.17887650488909973,0.17887650488909973
schwarber,-0.17894794991246893,0.17894794991246893
salmon,-0.1790537017218594,0.1790537017218594
montetjwitternum,-0.17915885685999222,0.17915885685999222
proper,-0.1794386534003711,0.1794386534003711
milwauke,-0.17987427211365653,0.17987427211365653
indiffer,-0.1801220500755298,0.1801220500755298
socialmedia,-0.1806744503811901,0.1806744503811901
sponsor,-0.18069370555700068,0.18069370555700068
behalf,-0.18069939477300942,0.18069939477300942
anchor,-0.1807900292427938,0.1807900292427938
brand,-0.18082446486767412,0.18082446486767412
vida,-0.1809214736238691,0.1809214736238691
flew,-0.18096591863465666,0.18096591863465666
cuz,-0.18158135532514097,0.18158135532514097
bread,-0.18180474100038413,0.18180474100038413
videoveranomtv,-0.18185720801348182,0.18185720801348182
fav,-0.18196067283193296,0.18196067283193296
titan,-0.18203628954603995,0.18203628954603995
charli,-0.18248524321211892,0.18248524321211892
rec,-0.18270358579388496,0.18270358579388496
bait,-0.1827781485963914,0.1827781485963914
nda,-0.1829544651397469,0.1829544651397469
rey,-0.18315422194090858,0.18315422194090858
inner,-0.18330804864948358,0.18330804864948358
anger,-0.1835415425692502,0.1835415425692502
achiev,-0.18379429332593503,0.18379429332593503
kodiak,-0.1839459791184711,0.1839459791184711
fate,-0.18396221501404458,0.18396221501404458
appreci,-0.18412765881765997,0.18412765881765997
seed,-0.18416208803880657,0.18416208803880657
mini,-0.18427049067733728,0.18427049067733728
twice,-0.18431510255030592,0.18431510255030592
midget,-0.18435684579507294,0.18435684579507294
pleasur,-0.18437049673621492,0.18437049673621492
contract,-0.18439294486128394,0.18439294486128394
brunett,-0.18447564399653835,0.18447564399653835
te,-0.1848346023190766,0.1848346023190766
clutch,-0.18498776392137725,0.18498776392137725
michael,-0.18508914868930088,0.18508914868930088
lay,-0.18542985795704905,0.18542985795704905
unfortun,-0.18550827234826492,0.18550827234826492
whoever,-0.18554969243703945,0.18554969243703945
numc,-0.18562249035192535,0.18562249035192535
demo,-0.18570074892999625,0.18570074892999625
tv,-0.18578460944962621,0.18578460944962621
decreas,-0.1859239947035672,0.1859239947035672
plot,-0.18611479813916718,0.18611479813916718
cfc,-0.18614262048412086,0.18614262048412086
adult,-0.1862071455229193,0.1862071455229193
blake,-0.18658436871752546,0.18658436871752546
wireless,-0.18685545969365647,0.18685545969365647
gadget,-0.1872306036448243,0.1872306036448243
pickl,-0.18754855356229938,0.18754855356229938
soni,-0.1875802184249667,0.1875802184249667
johnni,-0.18768696514610855,0.18768696514610855
artistsunit,-0.18770978882188147,0.18770978882188147
claytonbry,-0.18770978882188147,0.18770978882188147
divers,-0.18831276219463292,0.18831276219463292
afc,-0.1886311442497675,0.1886311442497675
headphon,-0.188914718497937,0.188914718497937
xbnum,-0.18922616510693396,0.18922616510693396
shanghai,-0.18936380407037437,0.18936380407037437
tita,-0.1896582407589382,0.1896582407589382
bill,-0.1896802843344021,0.1896802843344021
outfit,-0.18970630051950066,0.18970630051950066
whatsapp,-0.189827077067862,0.189827077067862
conspiraci,-0.1899255849158727,0.1899255849158727
paper,-0.1899384244624517,0.1899384244624517
candi,-0.19001056584765255,0.19001056584765255
betz,-0.1902089349929554,0.1902089349929554
jacqu,-0.1902089349929554,0.1902089349929554
newberg,-0.1902089349929554,0.1902089349929554
recip,-0.19037655987800164,0.19037655987800164
hungri,-0.19054636113687082,0.19054636113687082
minaj,-0.19089092961137694,0.19089092961137694
scheme,-0.19133000498123462,0.19133000498123462
certif,-0.1913474270637976,0.1913474270637976
newest,-0.19136292449514675,0.19136292449514675
divis,-0.19150362424011835,0.19150362424011835
ya,-0.19177978101995033,0.19177978101995033
publish,-0.1920169427430411,0.1920169427430411
mil,-0.19206027396629077,0.19206027396629077
tc,-0.19213526092304514,0.19213526092304514
pad,-0.1922075878860945,0.1922075878860945
diamond,-0.19278524022341825,0.19278524022341825
sheeran,-0.19295063889527647,0.19295063889527647
profil,-0.1932563804956425,0.1932563804956425
psalm,-0.1932636680231037,0.1932636680231037
sex,-0.1936342332555651,0.1936342332555651
upload,-0.19378487131078997,0.19378487131078997
nightmar,-0.1942957722823993,0.1942957722823993
chariti,-0.19444705849900717,0.19444705849900717
worldnetdaili,-0.19465619308469057,0.19465619308469057
juic,-0.19474341034489298,0.19474341034489298
find,-0.1947708203401828,0.1947708203401828
fond,-0.19479392503673937,0.19479392503673937
numw,-0.1948585996219526,0.1948585996219526
edg,-0.1950773258573929,0.1950773258573929
otherwis,-0.19531783028341795,0.19531783028341795
bright,-0.19540277744423562,0.19540277744423562
worn,-0.19557753358713018,0.19557753358713018
wen,-0.19572414223502424,0.19572414223502424
top,-0.1959311844099928,0.1959311844099928
flip,-0.196016205887938,0.196016205887938
sarcasm,-0.19653073546728742,0.19653073546728742
manual,-0.19675931242191372,0.19675931242191372
luchaunderground,-0.19690529867737996,0.19690529867737996
flashback,-0.1969337787421411,0.1969337787421411
expans,-0.1972575096037305,0.1972575096037305
outbid,-0.19730596320383326,0.19730596320383326
awkward,-0.19745463853779102,0.19745463853779102
fifanum,-0.1975559516309004,0.1975559516309004
celtic,-0.19758586587833096,0.19758586587833096
doe,-0.19820804629823524,0.19820804629823524
bieber,-0.19823868348084386,0.19823868348084386
justin,-0.19823868348084386,0.19823868348084386
hahahah,-0.19847118006168293,0.19847118006168293
chonc,-0.19854990193459462,0.19854990193459462
stole,-0.19856366821252422,0.19856366821252422
delus,-0.19859935064420298,0.19859935064420298
oneself,-0.19879769673423034,0.19879769673423034
cartoon,-0.19898206200289933,0.19898206200289933
knight,-0.19913374251058916,0.19913374251058916
se,-0.19946933311089787,0.19946933311089787
redeem,-0.19951780547865378,0.19951780547865378
setlist,-0.19993535106036478,0.19993535106036478
glass,-0.20000686798508002,0.20000686798508002
attract,-0.20010467086727904,0.20010467086727904
af,-0.20046114770436155,0.20046114770436155
advanc,-0.2004910683668611,0.2004910683668611
rememb,-0.20059194837097388,0.20059194837097388
telli,-0.20067757954524074,0.20067757954524074
rub,-0.200710042316482,0.200710042316482
tournament,-0.20086140689290324,0.20086140689290324
golf,-0.20089717340702992,0.20089717340702992
forsur,-0.20110712140876505,0.20110712140876505
tlc,-0.20126351378060447,0.20126351378060447
scottwalk,-0.2016715584817067,0.2016715584817067
unconsci,-0.2018813610699573,0.2018813610699573
gum,-0.20205880141707303,0.20205880141707303
throne,-0.20237026188517837,0.20237026188517837
coincid,-0.20255892316606278,0.20255892316606278
gt,-0.20262507562804824,0.20262507562804824
vault,-0.2026837322657562,0.2026837322657562
bark,-0.20316244332758976,0.20316244332758976
guarante,-0.20326183245734888,0.20326183245734888
bedroom,-0.2033033247126401,0.2033033247126401
rich,-0.20353063211862615,0.20353063211862615
charm,-0.20362170844716104,0.20362170844716104
rene,-0.2037973121601627,0.2037973121601627
listenl,-0.20389641550099527,0.20389641550099527
sham,-0.2040542341800392,0.2040542341800392
jr,-0.20413754786513102,0.20413754786513102
rotten,-0.20426390527187824,0.20426390527187824
fair,-0.20426668468961598,0.20426668468961598
stout,-0.2044231523449039,0.2044231523449039
plate,-0.20443871715733306,0.20443871715733306
hardcor,-0.2045308792051107,0.2045308792051107
teas,-0.2047311901783833,0.2047311901783833
typic,-0.2047652247638826,0.2047652247638826
climb,-0.2048002179575164,0.2048002179575164
mc,-0.20485936461252888,0.20485936461252888
arsonistmus,-0.20485936461252888,0.20485936461252888
phil,-0.2048998670382884,0.2048998670382884
shark,-0.20516795919905506,0.20516795919905506
musik,-0.20518724066570673,0.20518724066570673
whomev,-0.20539067720297488,0.20539067720297488
leadership,-0.20553288212747825,0.20553288212747825
cnum,-0.20584695385448556,0.20584695385448556
tower,-0.20591584351174053,0.20591584351174053
askcharley,-0.20593556273980648,0.20593556273980648
andrew,-0.20595313189786205,0.20595313189786205
quarrel,-0.20600701754035927,0.20600701754035927
whose,-0.20624019572450855,0.20624019572450855
mat,-0.20626301875287245,0.20626301875287245
tyler,-0.20641600714166863,0.20641600714166863
challeng,-0.2064433867379382,0.2064433867379382
mess,-0.20697909958866637,0.20697909958866637
campaign,-0.20710908450883714,0.20710908450883714
mitt,-0.20725392819830538,0.20725392819830538
lrt,-0.20747380019753803,0.20747380019753803
forgiven,-0.20753049808677285,0.20753049808677285
press,-0.20772829714144597,0.20772829714144597
euro,-0.20774872148081636,0.20774872148081636
partner,-0.20785599502432534,0.20785599502432534
convinc,-0.20801555574682354,0.20801555574682354
squirrel,-0.20809320769479436,0.20809320769479436
languag,-0.20821531738378019,0.20821531738378019
labour,-0.20880113337333264,0.20880113337333264
strang,-0.20888699343687994,0.20888699343687994
bubbl,-0.20893723098905415,0.20893723098905415
xv,-0.20902846922680215,0.20902846922680215
jonvoyag,-0.20921200992266187,0.20921200992266187
rb,-0.209259494079238,0.209259494079238
lanc,-0.209259494079238,0.209259494079238
dunbar,-0.209259494079238,0.209259494079238
newsarama,-0.20926932026749034,0.20926932026749034
omega,-0.20926932026749034,0.20926932026749034
rayner,-0.20926932026749034,0.20926932026749034
religion,-0.20926932026749034,0.20926932026749034
goal,-0.20948409901143125,0.20948409901143125
